Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score,event_label,event_name,event_type,ranking_label,age_category,gender,WIND,mark_details
35.0,42:01,Tamara KOVALENKO,05 JUN 1964,RUS,3.0,"Adler, Sochi (RUS)",11 FEB 1995,1193.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
35.0,42:01,Irina STANKINA,25 MAR 1977,RUS,3.0,Eisenhüttenstadt (GER),11 MAY 1996,1193.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
35.0,42:01,Olga PANFYOROVA,21 AUG 1977,RUS,1.0,Izhevsk (RUS),16 MAY 1998,1193.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
35.0,42:01,Lyudmila OLYANOVSKA,20 FEB 1993,UKR,1.0,Suzhou (CHN),27 SEP 2015,1193.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
39.0,42:02,Tamara KOVALENKO,05 JUN 1964,RUS,3.0,Naumburg (GER),25 MAY 1997,1192.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
40.0,42:03,Yelena ARSHINTSEVA,05 APR 1971,RUS,1.0,"Adler, Sochi (RUS)",14 FEB 1993,1192.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
40.0,42:03,Lina KALUTSKAYA,01 OCT 1988,RUS,1.0,Buy (RUS),13 SEP 2014,1192.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
42.0,42:04,Yelena SAYKO,24 DEC 1967,RUS,2.0,"Adler, Sochi (RUS)",14 FEB 1993,1191.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
42.0,42:04,Annarita SIDOTI,25 JUL 1969,ITA,1.0,Fougéres (FRA),11 JUN 1995,1191.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
42.0,42:04,Tatyana MINEYEVA,10 AUG 1990,RUS,1.0,Saransk (RUS),19 SEP 2009,1191.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
45.0,42:06,Valentina TSYBULSKAYA,19 FEB 1968,BLR,4.0,Eisenhüttenstadt (GER),08 MAY 1999,1190.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
45.0,42:06,Nadezhda SERGEYEVA,12 MAR 1994,RUS,1.0,Podolsk (RUS),03 MAY 2019,1190.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
47.0,42:07,Ileana SALVADOR,16 JAN 1962,ITA,1.0,Sesto San Giovanni (ITA),01 MAY 1992,1189.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
48.0,42:09,Elisabetta PERRONE,09 JUL 1968,ITA,4.0,Eisenhüttenstadt (GER),11 MAY 1996,1188.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
48.0,42:09,Marina NOVIKOVA,01 MAR 1989,RUS,1.0,Voronovo (RUS),23 AUG 2020,1188.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
50.0,42:11,Nina ALYUSHENKO,29 MAY 1968,RUS,3.0,Izhevsk (RUS),04 JUN 1995,1187.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
51.0,42:12,Elisabetta PERRONE,09 JUL 1968,ITA,2.0,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1186.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
51.0,42:12,Yelena SAYKO,24 DEC 1967,RUS,3.0,"Adler, Sochi (RUS)",09 FEB 1997,1186.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
51.0,42:12,Vera SOKOLOVA,23 JUN 1987,RUS,2.0,Saransk (RUS),19 SEP 2009,1186.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
54.0,42:13,Irina STANKINA,25 MAR 1977,RUS,1.0,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1186.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
54.0,42:13,Natalya MISYULYA,14 APR 1966,BLR,5.0,Eisenhüttenstadt (GER),08 MAY 1999,1186.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
56.0,42:14,Yelena GRUZINOVA,1967,RUS,4.0,Naumburg (GER),25 MAY 1997,1185.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
57.0,42:15,Elisabetta PERRONE,09 JUL 1968,ITA,2.0,Livorno (ITA),12 JUN 1994,1184.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
57.0,42:15,Yelena GRUZINOVA,1967,RUS,2.0,Eisenhüttenstadt (GER),10 MAY 1997,1184.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
57.0,42:15,Erica ALFRIDI,22 FEB 1968,ITA,5.0,Naumburg (GER),25 MAY 1997,1184.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
57.0,42:15,Jane SAVILLE,05 NOV 1974,AUS,6.0,Eisenhüttenstadt (GER),08 MAY 1999,1184.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
61.0,42:16,Alina IVANOVA,16 MAR 1969,URS,1.0,Novopolotsk (URS),27 MAY 1989,1184.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
61.0,42:16,Elisabetta PERRONE,09 JUL 1968,ITA,2.0,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1184.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
61.0,42:16,Norica CÎMPEAN,22 MAR 1972,ROU,,Calella (ESP),09 MAY 1999,1184.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
64.0,42:17,Alina IVANOVA,16 MAR 1969,URS,1.0,Sochi (URS),17 FEB 1991,1183.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
64.0,42:17,Katarzyna RADTKE,31 AUG 1969,POL,5.0,Eisenhüttenstadt (GER),11 MAY 1996,1183.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
66.0,42:18,Kerry SAXBY-JUNNA,02 JUN 1961,AUS,2.0,Fougéres (FRA),11 JUN 1995,1182.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
67.0,42:19,Hongmiao GAO,17 MAR 1974,CHN,1.0,Beijing (CHN),29 APR 1995,1182.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
67.0,42:19,Wang YAN,02 MAY 1971,CHN,3.0,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1182.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
69.0,42:20,Yelena NIKOLAYEVA,01 FEB 1966,RUS,3.0,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1181.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
69.0,42:20,Sari ESSAYAH,21 FEB 1967,FIN,4.0,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1181.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
71.0,42:21,Valentina TSYBULSKAYA,19 FEB 1968,BLR,3.0,Eisenhüttenstadt (GER),10 MAY 1997,1181.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
72.0,42:22,Yelena SAYKO,24 DEC 1967,URS,1.0,Alytus (LTU),05 MAY 1991,1180.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
73.0,42:24,Olimpiada IVANOVA,29 AUG 1970,RUS,3.0,Livorno (ITA),10 JUL 1993,1179.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
73.0,42:24,Larisa RAMAZANOVA-KHMELNITSKAYA,23 SEP 1971,BLR,6.0,Naumburg (GER),25 MAY 1997,1179.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
75.0,42:25,Larisa RAMAZANOVA-KHMELNITSKAYA,23 SEP 1971,BLR,5.0,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1178.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
75.0,42:25,Nadezhda RYASHKINA,22 JAN 1967,RUS,1.0,"Adler, Sochi (RUS)",20 FEB 1998,1178.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
77.0,42:26,Wang YAN,02 MAY 1971,CHN,1.0,Shenzhen (CHN),18 FEB 1993,1178.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
77.0,42:26,Rossella GIORDANO,01 DEC 1972,ITA,6.0,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1178.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
79.0,42:27,Margarita TURAVA,20 DEC 1980,BLR,1.0,Kraków (POL),17 SEP 2005,1177.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
80.0,42:29,Yelena SAYKO,24 DEC 1967,URS,2.0,Sochi (URS),17 FEB 1991,1176.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
80.0,42:29,Olga KARDOPOLTSEVA,11 SEP 1966,BLR,4.0,Eisenhüttenstadt (GER),10 MAY 1997,1176.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
80.0,42:29,Tatyana KALMYKOVA,10 JAN 1990,RUS,1.0,"Adler, Sochi (RUS)",24 FEB 2008,1176.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
83.0,42:30,Hong LIU,12 MAY 1987,CHN,2.0,Beijing (CHN),18 SEP 2010,1175.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
83.0,42:30,Lyudmila OLYANOVSKA,20 FEB 1993,UKR,1.0,Moskva (RUS),30 AUG 2014,1175.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
85.0,42:31,Larisa RAMAZANOVA-KHMELNITSKAYA,23 SEP 1971,BLR,3.0,Livorno (ITA),12 JUN 1994,1175.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
85.0,42:31,Yelena SAYKO,24 DEC 1967,RUS,6.0,Eisenhüttenstadt (GER),11 MAY 1996,1175.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
85.0,42:31,Erica ALFRIDI,22 FEB 1968,ITA,3.0,Poděbrady (CZE),19 APR 1997,1175.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
85.0,42:31,Vera MAKOLOVA-NACHARKINA,17 FEB 1966,RUS,1.0,Izhevsk (RUS),16 MAY 1998,1175.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
85.0,42:31,Irina YUMANOVA,09 APR 1990,RUS,2.0,"Adler, Sochi (RUS)",24 FEB 2008,1175.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
90.0,42:32,Hongmiao GAO,17 MAR 1974,CHN,2.0,Shenzhen (CHN),18 FEB 1993,1174.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
90.0,42:32,Yelena NIKOLAYEVA,01 FEB 1966,RUS,2.0,Beijing (CHN),29 APR 1995,1174.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
90.0,42:32,Maya SAZONOVA,28 MAY 1965,KAZ,4.0,Sochi (RUS),20 APR 1996,1174.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
93.0,42:33,Elisa RIGAUDO,17 JUN 1980,ITA,1.0,Pescara (ITA),19 APR 2009,1173.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
94.0,42:34,Nadezhda RYASHKINA,22 JAN 1967,URS,1.0,Moskva (URS),26 MAY 1990,1173.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
94.0,42:34,Yelena GRUZINOVA,1967,RUS,3.0,"Adler, Sochi (RUS)",14 FEB 1993,1173.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
94.0,42:34,Yelena SAYKO,24 DEC 1967,RUS,4.0,Izhevsk (RUS),04 JUN 1995,1173.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
94.0,42:34,Mária URBANIKNÉ ROSZA,12 FEB 1967,HUN,7.0,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1173.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
98.0,42:35,Valentina TSYBULSKAYA,19 FEB 1968,BLR,1.0,Brest (BLR),25 FEB 1995,1172.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
98.0,42:35,Olga KARDOPOLTSEVA,11 SEP 1966,BLR,7.0,Naumburg (GER),25 MAY 1997,1172.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
98.0,42:35,Claudia ŞTEF,25 FEB 1978,ROU,2.0,Alba Iulia (ROU),15 SEP 2002,1172.0,10 Kilometres Race Walk,10-kilometres-race-walk,race-walks,Senior - Women,senior,women,,
1.0,26:24,Rhonex KIPRUTO,12 OCT 1999,KEN,1,Valencia (ESP),12 JAN 2020,1285.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
2.0,26:33,Berihu AREGAWI,28 FEB 2001,ETH,1,Laredo (ESP),11 MAR 2023,1270.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
3.0,26:38,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,Valencia (ESP),01 DEC 2019,1262.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
4.0,26:43,Rhonex KIPRUTO,12 OCT 1999,KEN,1,Herzogenaurach (GER),12 SEP 2021,1254.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
5.0,26:44,Leonard Patrick KOMON,10 JAN 1988,KEN,1,Utrecht (NED),26 SEP 2010,1252.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
6.0,26:46,Rhonex KIPRUTO,12 OCT 1999,KEN,1,Praha (CZE),08 SEP 2018,1249.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
7.0,26:48,Jacob KIPLIMO,14 NOV 2000,UGA,1,Valencia (ESP),14 JAN 2024,1245.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
8.0,26:49,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,Cannes (FRA),06 MAR 2022,1244.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
8.0,26:49,Sabastian Kimaru SAWE,16 MAR 1995,KEN,1,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1244.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
10.0,26:50,Kibiwott KANDIE,20 JUN 1996,KEN,1,Herzogenaurach (GER),30 APR 2022,1242.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
11.0,26:51,Kibiwott KANDIE,20 JUN 1996,KEN,1,Genève (SUI),03 OCT 2021,1241.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
11.0,26:51,Nicholas KIPKORIR,29 SEP 1998,KEN,1,Brasov (ROU),25 SEP 2022,1241.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
13.0,26:53,Kibiwott KANDIE,20 JUN 1996,KEN,2,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1237.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
14.0,26:54,Sabastian Kimaru SAWE,16 MAR 1995,KEN,2,Herzogenaurach (GER),30 APR 2022,1236.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
14.0,26:54,Nicholas KIPKORIR,29 SEP 1998,KEN,3,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1236.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
16.0,26:55,Weldon LANGAT,24 FEB 1998,KEN,2,Brasov (ROU),25 SEP 2022,1234.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
16.0,26:55,Isaac Kibet NDIEMA,05 FEB 1999,KEN,3,Brasov (ROU),25 SEP 2022,1234.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
16.0,26:55,Weldon LANGAT,24 FEB 1998,KEN,1,Valencia (ESP),15 JAN 2023,1234.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
19.0,26:56,Tadese WORKU,20 JAN 2002,ETH,2,Herzogenaurach (GER),12 SEP 2021,1233.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
19.0,26:56,Rodrigue KWIZERA,10 OCT 1999,BDI,3,Herzogenaurach (GER),30 APR 2022,1233.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
21.0,26:57,Felix KIPKOECH,01 FEB 1998,KEN,2,Genève (SUI),03 OCT 2021,1231.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
21.0,26:57,Charles Kipkkurui LANGAT,28 APR 1996,KEN,2,Valencia (ESP),15 JAN 2023,1231.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
21.0,26:57,Birhanu BALEW,27 FEB 1996,BRN,2,Valencia (ESP),14 JAN 2024,1231.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
24.0,26:58,Daniel Simiu EBENYO,18 SEP 1995,KEN,1,Valencia (ESP),09 JAN 2022,1229.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
24.0,26:58,Rhonex KIPRUTO,12 OCT 1999,KEN,4,Herzogenaurach (GER),30 APR 2022,1229.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
26.0,26:59,Tadese WORKU,20 JAN 2002,ETH,5,Herzogenaurach (GER),30 APR 2022,1228.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
26.0,26:59,Peter Mwaniki AILA,09 JUN 1994,KEN,3,Valencia (ESP),14 JAN 2024,1228.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
28.0,27:00,Yasin HAJI,22 JAN 1996,ETH,1,Lille (FRA),20 MAR 2022,1226.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
28.0,27:00,Yasin HAJI,22 JAN 1996,ETH,6,Herzogenaurach (GER),30 APR 2022,1226.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
30.0,27:01,Micah Kemboi KOGO,30 JUN 1986,KEN,1,Brunssum (NED),29 MAR 2009,1225.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
30.0,27:01,Daniel KOSEN,10 MAY 2003,KEN,3,Valencia (ESP),15 JAN 2023,1225.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
30.0,27:01,Dennis Kibet KITIYO,28 NOV 1999,KEN,4,Valencia (ESP),14 JAN 2024,1225.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
33.0,27:02,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Doha (QAT),13 DEC 2002,1223.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
33.0,27:02,Geoffrey KOECH,28 AUG 1993,KEN,1,Praha (CZE),07 SEP 2019,1223.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
35.0,27:04,Josphat Kiprono MENJO,20 AUG 1979,KEN,1,Barcelona (ESP),18 APR 2010,1220.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
35.0,27:04,Rodrigue KWIZERA,10 OCT 1999,BDI,4,Valencia (ESP),15 JAN 2023,1220.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
35.0,27:04,Jacob KROP,04 JUN 2001,KEN,5,Valencia (ESP),15 JAN 2023,1220.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
38.0,27:07,Micah Kemboi KOGO,30 JUN 1986,KEN,1,Brunssum (NED),01 APR 2007,1215.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
38.0,27:07,Mathew KIMELI,01 APR 1998,KEN,2,Praha (CZE),07 SEP 2019,1215.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
38.0,27:07,Rogers KIBET,26 MAR 2003,UGA,6,Valencia (ESP),15 JAN 2023,1215.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
41.0,27:08,Rhonex KIPRUTO,12 OCT 1999,KEN,1,"New York, NY (USA)",29 APR 2018,1213.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
42.0,27:09,Peter KAMAIS,07 NOV 1976,KEN,1,Tilburg (NED),06 SEP 2009,1212.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
42.0,27:09,Kennedy KIMUTAI,03 JUN 1999,KEN,3,Herzogenaurach (GER),12 SEP 2021,1212.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
42.0,27:09,Dominic Lokinyomo LOBALU,16 AUG 1998,SSD,7,Valencia (ESP),15 JAN 2023,1212.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
42.0,27:09,Rhonex KIPRUTO,12 OCT 1999,KEN,4,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1212.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
46.0,27:10,Leonard Patrick KOMON,10 JAN 1988,KEN,1,Utrecht (NED),27 SEP 2009,1210.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
46.0,27:10,Benard KIMELI,10 SEP 1995,KEN,1,Praha (CZE),09 SEP 2017,1210.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
46.0,27:10,Chimdessa DEBELE,13 SEP 2003,ETH,2,Valencia (ESP),09 JAN 2022,1210.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
49.0,27:11,Sammy KIPKETER,29 SEP 1981,KEN,1,"New Orleans, LA (USA)",30 MAR 2002,1209.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
49.0,27:11,Sammy KITWARA,26 NOV 1986,KEN,2,Utrecht (NED),26 SEP 2010,1209.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
49.0,27:11,Mathew KIMELI,01 APR 1998,KEN,2,Praha (CZE),09 SEP 2017,1209.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
49.0,27:11,Amos BETT,1986,KEN,1,Lille (FRA),01 OCT 2022,1209.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
53.0,27:12,Leonard Patrick KOMON,10 JAN 1988,KEN,1,Berlin (GER),10 OCT 2010,1207.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
53.0,27:12,Bravin Kipkogei KIPTOO,26 FEB 2001,KEN,3,Praha (CZE),07 SEP 2019,1207.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
53.0,27:12,Daniel Simiu EBENYO,18 SEP 1995,KEN,1,Houilles (FRA),29 DEC 2019,1207.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
53.0,27:12,Benard KIMELI,10 SEP 1995,KEN,2,Valencia (ESP),12 JAN 2020,1207.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
53.0,27:12,Gemechu DIDA,12 SEP 1999,ETH,1,Lille (FRA),19 MAR 2023,1207.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
58.0,27:13,Rhonex KIPRUTO,12 OCT 1999,KEN,3,Praha (CZE),09 SEP 2017,1205.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
58.0,27:13,Stephen KISSA,01 DEC 1988,UGA,1,Laredo (ESP),17 MAR 2019,1205.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
58.0,27:13,Julien WANDERS,18 MAR 1996,SUI,3,Valencia (ESP),12 JAN 2020,1205.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
58.0,27:13,Boniface KIBIWOTT,1993,KEN,3,Genève (SUI),03 OCT 2021,1205.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
58.0,27:13,Emmanuel KIPROP,21 AUG 1999,KEN,2,Lille (FRA),19 MAR 2023,1205.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
58.0,27:13,Dominic Lokinyomo LOBALU,16 AUG 1998,SUI,5,Valencia (ESP),14 JAN 2024,1205.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
64.0,27:14,Chimdessa DEBELE,13 SEP 2003,ETH,1,Lille (FRA),06 NOV 2021,1204.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
64.0,27:14,Tsegay KIDANU,28 DEC 2001,ETH,1,Málaga (ESP),24 APR 2022,1204.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
64.0,27:14,Levy KIBET,15 OCT 2003,KEN,5,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1204.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
64.0,27:14,Hosea KIPLANGAT,01 MAR 2000,UGA,6,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1204.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
68.0,27:15,Micah Kemboi KOGO,30 JUN 1986,KEN,1,Brunssum (NED),03 APR 2011,1202.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
68.0,27:15,Leonard Patrick KOMON,10 JAN 1988,KEN,1,Berlin (GER),09 OCT 2011,1202.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
68.0,27:15,Laban KIPLIMO,,KEN,8,Valencia (ESP),15 JAN 2023,1202.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
71.0,27:16,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,Durban (RSA),14 OCT 2018,1201.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
71.0,27:16,Ronald KWEMOI,19 SEP 1995,KEN,1,Castellón (ESP),27 FEB 2022,1201.0,10 Kilometres Road,10-kilometres,road-running,Senior - Men,senior,men,,
