Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score,event_label,event_name,event_type,ranking_label,age_category,gender,WIND,mark_details
2.0,6.92,Greg FOSTER,04 AUG 1958,USA,1,"Richfield, OH (USA) (i)",19 FEB 1983,1243.0,55 Metres Hurdles,55-metres-hurdles,hurdles,Senior - Men,senior,men,,
3.0,6.93,Renaldo NEHEMIAH,24 MAR 1959,USA,1,"Richfield, OH (USA) (i)",06 FEB 1982,1239.0,55 Metres Hurdles,55-metres-hurdles,hurdles,Senior - Men,senior,men,,
3.0,6.93,Greg FOSTER,04 AUG 1958,USA,1,"New York, NY (USA) (i)",26 FEB 1988,1239.0,55 Metres Hurdles,55-metres-hurdles,hurdles,Senior - Men,senior,men,,
5.0,6.94,Renaldo NEHEMIAH,24 MAR 1959,USA,1,"East Rutherford, NJ (USA) (i)",16 JAN 1982,1235.0,55 Metres Hurdles,55-metres-hurdles,hurdles,Senior - Men,senior,men,,
5.0,6.94,Anthony CAMPBELL,14 JUN 1960,USA,1,"Daly City, CA (USA) (i)",02 MAR 1984,1235.0,55 Metres Hurdles,55-metres-hurdles,hurdles,Senior - Men,senior,men,,
5.0,6.94,Terrence TRAMMELL,23 NOV 1978,USA,1,"Gainesville, FL (USA) (i)",21 FEB 1999,1235.0,55 Metres Hurdles,55-metres-hurdles,hurdles,Senior - Men,senior,men,,
8.0,6.96,Greg FOSTER,04 AUG 1958,USA,1h1,"East Rutherford, NJ (USA) (i)",08 FEB 1986,1227.0,55 Metres Hurdles,55-metres-hurdles,hurdles,Senior - Men,senior,men,,
9.0,6.97,Greg FOSTER,04 AUG 1958,USA,1,"East Rutherford, NJ (USA) (i)",08 FEB 1986,1223.0,55 Metres Hurdles,55-metres-hurdles,hurdles,Senior - Men,senior,men,,
10.0,6.98,Roger KINGDOM,26 AUG 1962,USA,1,"Los Angeles, CA (USA) (i)",20 JAN 1989,1220.0,55 Metres Hurdles,55-metres-hurdles,hurdles,Senior - Men,senior,men,,
1.0,6.34,Christian COLEMAN,06 MAR 1996,USA,1,"Albuquerque, NM (USA) (i)",18 FEB 2018,1304.0,60 Metres,60-metres,sprints,Senior - Men,senior,men,,
2.0,6.37,Christian COLEMAN,06 MAR 1996,USA,1,"Clemson, SC (USA) (i)",19 JAN 2018,1286.0,60 Metres,60-metres,sprints,Senior - Men,senior,men,,
2.0,6.37,Christian COLEMAN,06 MAR 1996,USA,1,"Arena Birmingham, Birmingham (GBR) (i)",03 MAR 2018,1286.0,60 Metres,60-metres,sprints,Senior - Men,senior,men,,
4.0,6.39,Maurice GREENE,23 JUL 1974,USA,1,Madrid (ESP) (i),03 FEB 1998,1274.0,60 Metres,60-metres,sprints,Senior - Men,senior,men,,
4.0,6.39,Maurice GREENE,23 JUL 1974,USA,1sf,"Atlanta, GA (USA) (i)",03 MAR 2001,1274.0,60 Metres,60-metres,sprints,Senior - Men,senior,men,,
6.0,6.4,Maurice GREENE,23 JUL 1974,USA,sf,"Atlanta, GA (USA) (i)",27 FEB 1999,1268.0,60 Metres,60-metres,sprints,Senior - Men,senior,men,,
6.0,6.4,Ronnie BAKER,15 OCT 1993,USA,2,"Albuquerque, NM (USA) (i)",18 FEB 2018,1268.0,60 Metres,60-metres,sprints,Senior - Men,senior,men,,
8.0,6.41,Andre CASON,20 JAN 1969,USA,1,Madrid (ESP) (i),14 FEB 1992,1262.0,60 Metres,60-metres,sprints,Senior - Men,senior,men,,
8.0,6.41,Maurice GREENE,23 JUL 1974,USA,1,Stuttgart (GER) (i),01 FEB 1998,1262.0,60 Metres,60-metres,sprints,Senior - Men,senior,men,,
8.0,6.41,Lamont Marcell JACOBS,26 SEP 1994,ITA,1,"Štark Arena, Beograd (SRB) (i)",19 MAR 2022,1262.0,60 Metres,60-metres,sprints,Senior - Men,senior,men,,
1.0,7.29,Grant HOLLOWAY,19 NOV 1997,USA,1,"Gallur, Madrid (ESP) (i)",24 FEB 2021,1277.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
1.0,7.29,Grant HOLLOWAY,19 NOV 1997,USA,1sf2,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1277.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
3.0,7.30,Colin JACKSON,18 FEB 1967,GBR,1,Sindelfingen (GER) (i),06 MAR 1994,1273.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
4.0,7.32,Grant HOLLOWAY,19 NOV 1997,USA,1,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1266.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
4.0,7.32,Grant HOLLOWAY,19 NOV 1997,USA,1h1,"Gallur, Madrid (ESP) (i)",24 FEB 2021,1266.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
6.0,7.33,Dayron ROBLES,19 NOV 1986,CUB,1,Düsseldorf (GER) (i),08 FEB 2008,1263.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
7.0,7.1h,Ron BRAMLETT,22 OCT 1979,USA,1,"Lexington, KY (USA) (i)",17 JAN 2004,1259.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
7.0,7.34,Dayron ROBLES,19 NOV 1986,CUB,1,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1259.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
9.0,7.35,Grant HOLLOWAY,19 NOV 1997,USA,1,"Birmingham, AL (USA) (i)",09 MAR 2019,1256.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
9.0,7.35,Grant HOLLOWAY,19 NOV 1997,USA,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 JAN 2021,1256.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
1.0,1:12.81,Johnny GRAY,19 JUN 1960,USA,1,"Santa Monica, CA (USA)",24 MAY 1986,1239.0,600 Metres,600-metres,middlelong,Senior - Men,senior,men,,
2.0,1:13.10,David RUDISHA,17 DEC 1988,KEN,1,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1226.0,600 Metres,600-metres,middlelong,Senior - Men,senior,men,,
3.0,1:13.21,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,2,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1222.0,600 Metres,600-metres,middlelong,Senior - Men,senior,men,,
4.0,1:13.28,Duane SOLOMON,28 DEC 1984,USA,1,Burnaby (CAN),01 JUL 2013,1219.0,600 Metres,600-metres,middlelong,Senior - Men,senior,men,,
5.0,1:13.49,Joseph Mwengi MUTUA,10 DEC 1978,KEN,1,Liège (BEL),27 AUG 2002,1209.0,600 Metres,600-metres,middlelong,Senior - Men,senior,men,,
6.0,1:13.71,David RUDISHA,17 DEC 1988,KEN,1,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1200.0,600 Metres,600-metres,middlelong,Senior - Men,senior,men,,
7.0,1:13.72,Joseph Mwengi MUTUA,10 DEC 1978,KEN,1,Naimette-Xhovémont (BEL),02 SEP 2003,1200.0,600 Metres,600-metres,middlelong,Senior - Men,senior,men,,
8.0,1:13.77,Donavan BRAZIER,15 APR 1997,USA,1,"New York, NY (USA) (i)",24 FEB 2019,1277.0,600 Metres,600-metres,middlelong,Senior - Men,senior,men,,
9.0,1:13.80,Earl JONES,17 JUL 1964,USA,2,"Santa Monica, CA (USA)",24 MAY 1986,1196.0,600 Metres,600-metres,middlelong,Senior - Men,senior,men,,
10.0,1:13.9h,Raidel ACEA,31 OCT 1990,CUB,1,La Habana (CUB),20 APR 2013,1192.0,600 Metres,600-metres,middlelong,Senior - Men,senior,men,,
1.0,1:13.77,Donavan BRAZIER,15 APR 1997,USA,1,"New York, NY (USA) (i)",24 FEB 2019,1277.0,600 Metres Short Track,600-metres-short-track,middlelong,Senior - Men,senior,men,,
2.0,1:13.97,Donavan BRAZIER,15 APR 1997,USA,1,"The Podium, Spokane, WA (USA) (i)",11 FEB 2022,1268.0,600 Metres Short Track,600-metres-short-track,middlelong,Senior - Men,senior,men,,
3.0,1:14.39,Donavan BRAZIER,15 APR 1997,USA,1,"Reggie Lewis Center, Boston, MA (USA) (i)",25 JAN 2020,1249.0,600 Metres Short Track,600-metres-short-track,middlelong,Senior - Men,senior,men,,
4.0,1:14.79,Michael SARUNI,18 JUN 1995,KEN,1f1,"Albuquerque, NM (USA) (i)",19 JAN 2018,1232.0,600 Metres Short Track,600-metres-short-track,middlelong,Senior - Men,senior,men,,
5.0,1:14.88,Oussama EL BOUCHAYBY,29 DEC 1998,MAR,1,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",27 JAN 2024,1228.0,600 Metres Short Track,600-metres-short-track,middlelong,Senior - Men,senior,men,,
6.0,1:14.91,Casimir LOXSOM,17 MAR 1991,USA,1,"University Park, PA (USA) (i)",28 JAN 2017,1226.0,600 Metres Short Track,600-metres-short-track,middlelong,Senior - Men,senior,men,,
7.0,1:14.95,Isaiah HARRIS,18 OCT 1996,USA,2,"The Podium, Spokane, WA (USA) (i)",11 FEB 2022,1225.0,600 Metres Short Track,600-metres-short-track,middlelong,Senior - Men,senior,men,,
8.0,1:14.96,Isaiah HARRIS,18 OCT 1996,USA,2,"University Park, PA (USA) (i)",28 JAN 2017,1224.0,600 Metres Short Track,600-metres-short-track,middlelong,Senior - Men,senior,men,,
9.0,1:14.97,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1f1,"Albuquerque, NM (USA) (i)",20 JAN 2017,1224.0,600 Metres Short Track,600-metres-short-track,middlelong,Senior - Men,senior,men,,
10.0,1:15.07,Erik SOWINSKI,21 DEC 1989,USA,1,"Albuquerque, NM (USA) (i)",05 MAR 2017,1219.0,600 Metres Short Track,600-metres-short-track,middlelong,Senior - Men,senior,men,,
1.0,1:40.91,David RUDISHA,17 DEC 1988,KEN,1,"Olympic Stadium, London (GBR)",09 AUG 2012,1301.0,800 Metres,800-metres,middlelong,Senior - Men,senior,men,,
2.0,1:41.01,David RUDISHA,17 DEC 1988,KEN,1f1,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1298.0,800 Metres,800-metres,middlelong,Senior - Men,senior,men,,
3.0,1:41.09,David RUDISHA,17 DEC 1988,KEN,1,"Olympiastadion, Berlin (GER)",22 AUG 2010,1296.0,800 Metres,800-metres,middlelong,Senior - Men,senior,men,,
4.0,1:41.11,Wilson KIPKETER,12 DEC 1972,DEN,1,Köln (GER),24 AUG 1997,1295.0,800 Metres,800-metres,middlelong,Senior - Men,senior,men,,
5.0,1:41.24,Wilson KIPKETER,12 DEC 1972,DEN,1f1,Zürich (SUI),13 AUG 1997,1291.0,800 Metres,800-metres,middlelong,Senior - Men,senior,men,,
6.0,1:41.33,David RUDISHA,17 DEC 1988,KEN,1f1,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1288.0,800 Metres,800-metres,middlelong,Senior - Men,senior,men,,
7.0,1:41.51,David RUDISHA,17 DEC 1988,KEN,1f1,Heusden-Zolder (BEL),10 JUL 2010,1282.0,800 Metres,800-metres,middlelong,Senior - Men,senior,men,,
8.0,1:41.54,David RUDISHA,17 DEC 1988,KEN,1,Paris (FRA),06 JUL 2012,1281.0,800 Metres,800-metres,middlelong,Senior - Men,senior,men,,
9.0,1:41.73,Sebastian COE,29 SEP 1956,GBR,1,Firenze (ITA),10 JUN 1981,1275.0,800 Metres,800-metres,middlelong,Senior - Men,senior,men,,
9.0,1:41.73,Wilson KIPKETER,12 DEC 1972,DEN,1,Stockholm (SWE),07 JUL 1997,1275.0,800 Metres,800-metres,middlelong,Senior - Men,senior,men,,
1.0,1:42.67,Wilson KIPKETER,12 DEC 1972,DEN,1,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",09 MAR 1997,1305.0,800 Metres Short Track,800-metres-short-track,middlelong,Senior - Men,senior,men,,
2.0,1:43.63,Elliot GILES,26 MAY 1994,GBR,1,"Arena, Toruń (POL) (i)",17 FEB 2021,1275.0,800 Metres Short Track,800-metres-short-track,middlelong,Senior - Men,senior,men,,
3.0,1:43.96,Wilson KIPKETER,12 DEC 1972,DEN,1h5,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",07 MAR 1997,1264.0,800 Metres Short Track,800-metres-short-track,middlelong,Senior - Men,senior,men,,
4.0,1:43.98,Michael SARUNI,18 JUN 1995,KEN,1,"New York, NY (USA) (i)",09 FEB 2019,1263.0,800 Metres Short Track,800-metres-short-track,middlelong,Senior - Men,senior,men,,
5.0,1:44.15,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,Karlsruhe (GER) (i),27 JAN 2001,1258.0,800 Metres Short Track,800-metres-short-track,middlelong,Senior - Men,senior,men,,
6.0,1:44.21,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,"New York, NY (USA) (i)",03 FEB 2018,1256.0,800 Metres Short Track,800-metres-short-track,middlelong,Senior - Men,senior,men,,
6.0,1:44.21,Donavan BRAZIER,15 APR 1997,USA,1,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1256.0,800 Metres Short Track,800-metres-short-track,middlelong,Senior - Men,senior,men,,
8.0,1:44.22,Donavan BRAZIER,15 APR 1997,USA,1,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1256.0,800 Metres Short Track,800-metres-short-track,middlelong,Senior - Men,senior,men,,
9.0,1:44.34,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,Stockholm (SWE) (i),18 FEB 2003,1252.0,800 Metres Short Track,800-metres-short-track,middlelong,Senior - Men,senior,men,,
10.0,1:44.35,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,Dortmund (GER) (i),30 JAN 2000,1252.0,800 Metres Short Track,800-metres-short-track,middlelong,Senior - Men,senior,men,,
1.0,9126,Kevin MAYER,10 FEB 1992,FRA,1,"Stade Pierre Paul Bernard, Talence (FRA)",16 SEP 2018,1302.0,Decathlon,decathlon,combined-events,Senior - Men,senior,men,,( 10.55/+0.3 - 7.80/+1.2 - 16.00 - 2.05 - 48.42 / 13.75/-1.1 - 50.54 - 5.45 - 71.90 - 4:36.11 )
2.0,9045,Ashton EATON,21 JAN 1988,USA,1,"National Stadium, Beijing (CHN)",29 AUG 2015,1289.0,Decathlon,decathlon,combined-events,Senior - Men,senior,men,,( 10.23/-0.4 - 7.88/0.0 - 14.52 - 2.01 - 45.00 / 13.69/-0.2 - 43.34 - 5.20 - 63.63 - 4:17.52 )
3.0,9039,Ashton EATON,21 JAN 1988,USA,1,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1288.0,Decathlon,decathlon,combined-events,Senior - Men,senior,men,,( 10.21/+0.4 - 8.23/+0.8 - 14.20 - 2.05 - 46.70 / 13.70/-0.8 - 42.81 - 5.30 - 58.87 - 4:14.48 )
4.0,9026,Roman ŠEBRLE,26 NOV 1974,CZE,1,Götzis (AUT),27 MAY 2001,1286.0,Decathlon,decathlon,combined-events,Senior - Men,senior,men,,( 10.64/0.0 - 8.11/+1.9 - 15.33 - 2.12 - 47.79 / 13.92/-0.2 - 47.92 - 4.80 - 70.16 - 4:21.98 )
5.0,9018,Damian WARNER,04 NOV 1989,CAN,1,"National Stadium, Tokyo (JPN)",05 AUG 2021,1285.0,Decathlon,decathlon,combined-events,Senior - Men,senior,men,,( 10.12/+0.2 - 8.24/+0.2 - 14.80 - 2.02 - 47.48 / 13.46/-1.0 - 48.67 - 4.90 - 63.44 - 4:31.08 )
6.0,8995,Damian WARNER,04 NOV 1989,CAN,1,"Mösle-Stadium, Götzis (AUT)",30 MAY 2021,1281.0,Decathlon,decathlon,combined-events,Senior - Men,senior,men,,( 10.14/+0.7 - 8.28/+1.2 - 14.31 - 2.09 - 47.90 / 13.36/+0.9 - 48.43 - 4.80 - 59.46 - 4:25.19 )
7.0,8994,Tomáš DVOŘÁK,11 MAY 1972,CZE,1,Praha (CZE),04 JUL 1999,1281.0,Decathlon,decathlon,combined-events,Senior - Men,senior,men,,( 10.54/-0.1 - 7.90/+1.1 - 16.78 - 2.04 - 48.08 / 13.73/0.0 - 48.33 - 4.90 - 72.32 - 4:37.20 )
8.0,8909,Pierce LEPAGE,22 JAN 1996,CAN,1,"Nemzeti Atlétikai Központ, Budapest (HUN)",26 AUG 2023,1268.0,Decathlon,decathlon,combined-events,Senior - Men,senior,men,,( 10.45/-0.3 - 7.59/+0.2 - 15.81 - 2.08 - 47.21 / 13.77/+0.2 - 50.98 - 5.20 - 60.90 - 4:39.88 )
9.0,8902,Tomáš DVOŘÁK,11 MAY 1972,CZE,1,"Commonwealth Stadium, Edmonton (CAN)",07 AUG 2001,1267.0,Decathlon,decathlon,combined-events,Senior - Men,senior,men,,( 10.62/+1.5 - 8.07/+0.9 - 16.57 - 2.00 - 47.74 / 13.80/-0.4 - 45.51 - 5.00 - 68.53 - 4:35.13 )
10.0,8900,Tomáš DVOŘÁK,11 MAY 1972,CZE,1,Götzis (AUT),04 JUN 2000,1266.0,Decathlon,decathlon,combined-events,Senior - Men,senior,men,,( 10.54/+1.3 - 8.03/0.0 - 16.68 - 2.09 - 48.36 / 13.89/-1.0 - 47.89 - 4.85 - 67.21 - 4:42.33 )
1.0,74.08,Jürgen SCHULT,11 MAY 1960,GDR,1,Neubrandenburg (GDR),06 JUN 1986,1320.0,Discus Throw,discus-throw,throws,Senior - Men,senior,men,,
2.0,73.88,Virgilijus ALEKNA,13 FEB 1972,LTU,1,Kaunas (LTU),03 AUG 2000,1316.0,Discus Throw,discus-throw,throws,Senior - Men,senior,men,,
3.0,73.38,Gerd KANTER,06 MAY 1979,EST,1,Helsingborg (SWE),04 SEP 2006,1307.0,Discus Throw,discus-throw,throws,Senior - Men,senior,men,,
4.0,72.02,Gerd KANTER,06 MAY 1979,EST,1,"Salinas, CA (USA)",03 MAY 2007,1282.0,Discus Throw,discus-throw,throws,Senior - Men,senior,men,,
5.0,71.88,Gerd KANTER,06 MAY 1979,EST,1f1,"Salinas, CA (USA)",08 MAY 2008,1279.0,Discus Throw,discus-throw,throws,Senior - Men,senior,men,,
6.0,71.86,Yuriy DUMCHEV,05 AUG 1958,URS,1,Moskva (URS),29 MAY 1983,1279.0,Discus Throw,discus-throw,throws,Senior - Men,senior,men,,
6.0,71.86,Daniel STÅHL,27 AUG 1992,SWE,1f1,Bottnaryd (SWE),29 JUN 2019,1279.0,Discus Throw,discus-throw,throws,Senior - Men,senior,men,,
6.0,71.86,Kristjan ČEH,17 FEB 1999,SLO,1,"Linnastaadion, Jöhvi (EST)",16 JUN 2023,1279.0,Discus Throw,discus-throw,throws,Senior - Men,senior,men,,
9.0,71.84,Piotr MAŁACHOWSKI,07 JUN 1983,POL,1,"FBK Stadium, Hengelo (NED)",08 JUN 2013,1278.0,Discus Throw,discus-throw,throws,Senior - Men,senior,men,,
10.0,71.7,Róbert FAZEKAS,18 AUG 1975,HUN,1,Szombathely (HUN),14 JUL 2002,1276.0,Discus Throw,discus-throw,throws,Senior - Men,senior,men,,
1.0,57:31,Jacob KIPLIMO,14 NOV 2000,UGA,1,Lisboa (POR),21 NOV 2021,1288.0,Half Marathon,half-marathon,road-running,Senior - Men,senior,men,,
2.0,57:32,Kibiwott KANDIE,20 JUN 1996,KEN,1,Valencia (ESP),06 DEC 2020,1288.0,Half Marathon,half-marathon,road-running,Senior - Men,senior,men,,
3.0,57:37,Jacob KIPLIMO,14 NOV 2000,UGA,2,Valencia (ESP),06 DEC 2020,1284.0,Half Marathon,half-marathon,road-running,Senior - Men,senior,men,,
4.0,57:40,Kibiwott KANDIE,20 JUN 1996,KEN,1,Valencia (ESP),22 OCT 2023,1282.0,Half Marathon,half-marathon,road-running,Senior - Men,senior,men,,
5.0,57:41,Yomif KEJELCHA,01 AUG 1997,ETH,2,Valencia (ESP),22 OCT 2023,1281.0,Half Marathon,half-marathon,road-running,Senior - Men,senior,men,,
5.0,57:41,Hagos GEBRHIWET,11 MAY 1994,ETH,3,Valencia (ESP),22 OCT 2023,1281.0,Half Marathon,half-marathon,road-running,Senior - Men,senior,men,,
7.0,57:49,Rhonex KIPRUTO,12 OCT 1999,KEN,3,Valencia (ESP),06 DEC 2020,1276.0,Half Marathon,half-marathon,road-running,Senior - Men,senior,men,,
8.0,57:50,Selemon BAREGA,20 JAN 2000,ETH,4,Valencia (ESP),22 OCT 2023,1275.0,Half Marathon,half-marathon,road-running,Senior - Men,senior,men,,
9.0,57:56,Jacob KIPLIMO,14 NOV 2000,UGA,1,Ras Al Khaimah (UAE),19 FEB 2022,1271.0,Half Marathon,half-marathon,road-running,Senior - Men,senior,men,,
10.0,57:59,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,4,Valencia (ESP),06 DEC 2020,1269.0,Half Marathon,half-marathon,road-running,Senior - Men,senior,men,,
1.0,86.74,Yuriy SEDYKH,11 JUN 1955,URS,1,"Neckarstadion, Stuttgart (GER)",30 AUG 1986,1307.0,Hammer Throw,hammer-throw,throws,Senior - Men,senior,men,,
2.0,86.66,Yuriy SEDYKH,11 JUN 1955,URS,1,Tallinn (EST),22 JUN 1986,1306.0,Hammer Throw,hammer-throw,throws,Senior - Men,senior,men,,
3.0,86.34,Yuriy SEDYKH,11 JUN 1955,URS,1,Cork (IRL),03 JUL 1984,1301.0,Hammer Throw,hammer-throw,throws,Senior - Men,senior,men,,
4.0,86.04,Sergey LITVINOV,23 JAN 1958,URS,1,Dresden (GER),03 JUL 1986,1297.0,Hammer Throw,hammer-throw,throws,Senior - Men,senior,men,,
5.0,85.74,Sergey LITVINOV,23 JAN 1958,URS,2,"Neckarstadion, Stuttgart (GER)",30 AUG 1986,1292.0,Hammer Throw,hammer-throw,throws,Senior - Men,senior,men,,
6.0,85.68,Yuriy SEDYKH,11 JUN 1955,URS,1,Budapest (HUN),11 AUG 1986,1291.0,Hammer Throw,hammer-throw,throws,Senior - Men,senior,men,,
7.0,85.6,Yuriy SEDYKH,11 JUN 1955,URS,1,London (GBR),13 JUL 1984,1290.0,Hammer Throw,hammer-throw,throws,Senior - Men,senior,men,,
7.0,85.6,Yuriy SEDYKH,11 JUN 1955,URS,1,Moskva (URS),17 AUG 1984,1290.0,Hammer Throw,hammer-throw,throws,Senior - Men,senior,men,,
9.0,85.2,Sergey LITVINOV,23 JAN 1958,URS,2,Cork (IRL),03 JUL 1984,1283.0,Hammer Throw,hammer-throw,throws,Senior - Men,senior,men,,
10.0,85.14,Sergey LITVINOV,23 JAN 1958,URS,1,London (GBR),11 JUL 1986,1283.0,Hammer Throw,hammer-throw,throws,Senior - Men,senior,men,,
1.0,7291,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1,"Olympic Stadium, Jamsil, Seoul (KOR)",24 SEP 1988,1331.0,Heptathlon,heptathlon,combined-events,Senior - Women,senior,women,,( 12.69/+0.8 - 1.86 - 15.80 - 22.56/+1.6 / 7.27/+0.7 - 45.66 - 2:08.51 )
2.0,7215,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1,"Indianapolis, IN (USA)",16 JUL 1988,1315.0,Heptathlon,heptathlon,combined-events,Senior - Women,senior,women,,( 12.71/-0.9 - 1.93 - 15.65 - 22.30/0.0 / 7.00/-1.3 - 50.08 - 2:20.70 )
3.0,7158,Jackie JOYNER,03 MAR 1962,USA,1,"Houston, TX (USA)",02 AUG 1986,1304.0,Heptathlon,heptathlon,combined-events,Senior - Women,senior,women,,( 13.18/-0.5 - 1.88 - 15.20 - 22.85/+1.2 / 7.03/+2.9 - 50.12 - 2:09.69 )
4.0,7148,Jackie JOYNER,03 MAR 1962,USA,1,Moskva (URS),07 JUL 1986,1302.0,Heptathlon,heptathlon,combined-events,Senior - Women,senior,women,,( 12.85/+0.2 - 1.88 - 14.76 - 23.00/+0.3 / 7.01/-0.5 - 49.86 - 2:10.02 )
5.0,7128,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1,"Stadio Olimpico, Roma (ITA)",01 SEP 1987,1298.0,Heptathlon,heptathlon,combined-events,Senior - Women,senior,women,,( 12.9h/+0.2 - 1.90 - 16.00 - 22.95/+1.2 / 7.14/+0.9 - 45.68 - 2:16.29 )
6.0,7044,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1,"Estadio Olímpico, Barcelona (ESP)",02 AUG 1992,1281.0,Heptathlon,heptathlon,combined-events,Senior - Women,senior,women,,( 12.85/-0.9 - 1.91 - 14.13 - 23.12/+0.7 / 7.10/+1.3 - 44.98 - 2:11.78 )
7.0,7032,Carolina KLÜFT,02 FEB 1983,SWE,1,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1279.0,Heptathlon,heptathlon,combined-events,Senior - Women,senior,women,,( 13.15/+0.1 - 1.95 - 14.81 - 23.38/+0.3 / 6.85/+1.0 - 47.98 - 2:12.56 )
8.0,7013,Nafissatou THIAM,19 AUG 1994,BEL,1,"Mösle-Stadium, Götzis (AUT)",28 MAY 2017,1275.0,Heptathlon,heptathlon,combined-events,Senior - Women,senior,women,,( 13.34/-0.7 - 1.98 - 14.51 - 24.40/-1.6 / 6.56/+0.8 - 59.32 - 2:15.24 )
9.0,7007,Larisa NIKITINA,29 APR 1965,URS,1,Bryansk (URS),11 JUN 1989,1274.0,Heptathlon,heptathlon,combined-events,Senior - Women,senior,women,,( 13.40/+1.4 - 1.89 - 16.45 - 23.97/+1.1 / 6.73/+4.0 - 53.94 - 2:15.31 )
10.0,7001,Carolina KLÜFT,02 FEB 1983,SWE,1,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1273.0,Heptathlon,heptathlon,combined-events,Senior - Women,senior,women,,( 13.18/-0.4 - 1.94 - 14.19 - 22.98/+1.1 / 6.68/+1.0 - 49.90 - 2:12.12 )
1.0,6645,Ashton EATON,21 JAN 1988,USA,1,"Ataköy Arena, Istanbul (TUR) (i)",10 MAR 2012,1269.0,Heptathlon Short Track,heptathlon-short-track,combined-events,Senior - Men,senior,men,,( 6.79 - 8.16 - 14.56 - 2.03 / 7.68 - 5.20 - 2:32.77 )
2.0,6639,Kyle GARLAND,28 MAY 2000,USA,1,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1268.0,Heptathlon Short Track,heptathlon-short-track,combined-events,Senior - Men,senior,men,,( 6.87 - 7.96 - 16.45 - 2.12 / 7.74 - 5.16 - 2:41.36 )
3.0,6632,Ashton EATON,21 JAN 1988,USA,1,"Ergo Arena, Sopot (POL) (i)",08 MAR 2014,1266.0,Heptathlon Short Track,heptathlon-short-track,combined-events,Senior - Men,senior,men,,( 6.66 - 7.78 - 14.88 - 2.06 / 7.64 - 5.20 - 2:34.72 )
4.0,6568,Ashton EATON,21 JAN 1988,USA,1,Tallinn (EST) (i),06 FEB 2011,1253.0,Heptathlon Short Track,heptathlon-short-track,combined-events,Senior - Men,senior,men,,( 6.66 - 7.77 - 14.45 - 2.01 / 7.60 - 5.20 - 2:34.74 )
5.0,6518,Ayden OWENS-DELERME,28 MAY 2000,PUR,2,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1242.0,Heptathlon Short Track,heptathlon-short-track,combined-events,Senior - Men,senior,men,,( 6.77 - 7.82 - 15.27 - 2.03 / 7.73 - 4.96 - 2:33.14 )
6.0,6499,Ashton EATON,21 JAN 1988,USA,1,"Fayetteville, AR (USA) (i)",13 MAR 2010,1238.0,Heptathlon Short Track,heptathlon-short-track,combined-events,Senior - Men,senior,men,,( 6.71 - 7.73 - 13.12 - 2.11 / 7.77 - 5.10 - 2:32.67 )
